Date,Open,High,Low,Close,Adj Close,Volume
2017-05-11,57.750000,57.869999,55.939999,56.060001,51.595791,13327000
2017-05-12,55.900002,56.009998,55.000000,55.799999,51.356491,8957000
2017-05-15,55.320000,56.139999,55.209999,55.349998,51.496048,8392900
2017-05-16,55.509998,55.560001,54.200001,54.529999,50.733143,11944900
2017-05-17,56.959999,56.970001,55.040001,55.040001,51.207630,23241100
2017-05-18,55.250000,56.110001,55.160000,55.830002,51.942631,11919700
2017-05-19,56.130001,56.439999,55.700001,55.990002,52.091488,9949500
2017-05-22,56.070000,56.070000,55.380001,55.459999,51.598389,9528900
2017-05-23,55.400002,55.430000,54.439999,54.490002,50.695927,7136800
2017-05-24,54.509998,54.540001,53.759998,54.130001,50.360996,6780700
2017-05-25,54.340000,54.560001,54.009998,54.200001,50.426125,7360400
2017-05-26,54.349998,54.549999,53.930000,54.400002,50.612202,3738300
2017-05-30,54.509998,55.110001,54.360001,54.939999,51.114597,5763600
2017-05-31,55.250000,55.299999,54.250000,55.150002,51.309975,8401700
2017-06-01,55.250000,55.889999,55.070000,55.660000,51.784470,5165300
2017-06-02,55.560001,55.790001,55.220001,55.520000,51.654213,4485200
2017-06-05,55.570000,55.680000,54.930000,55.630001,51.756554,4236800
2017-06-06,55.259998,55.270000,54.320000,54.580002,50.779671,6395100
2017-06-07,54.700001,54.830002,54.270000,54.470001,50.677322,5728200
2017-06-08,54.470001,55.180000,54.470001,54.630001,50.826180,5767100
2017-06-09,54.959999,57.070000,54.730000,56.900002,52.938126,7889200
2017-06-12,57.099998,58.330002,57.099998,57.869999,53.840580,11661500
2017-06-13,57.700001,57.840000,56.750000,57.380001,53.384701,5947600
2017-06-14,57.500000,57.959999,56.820000,57.860001,53.831284,4337100
2017-06-15,56.980000,57.750000,55.330002,55.459999,51.598389,10528000
2017-06-16,51.430000,52.610001,48.560001,52.610001,48.946831,49491700
2017-06-19,52.869999,52.910000,50.639999,51.709999,48.109493,14747200
2017-06-20,51.810001,51.869999,50.910000,50.910000,47.365200,8795400
2017-06-21,50.959999,51.790001,50.439999,50.520000,47.002357,9996500
2017-06-22,50.610001,50.959999,50.049999,50.630001,47.104698,6746000
2017-06-23,50.599998,50.919998,50.380001,50.759998,47.225647,6256700
2017-06-26,50.830002,51.660000,50.770000,51.480000,47.895519,5805000
2017-06-27,51.410000,52.340000,51.360001,52.070000,48.444427,6671600
2017-06-28,52.130001,52.689999,51.900002,52.060001,48.435127,6148000
